route_id,source,destination,variant,traffic_distance_m,traffic_duration_min,temp,tempmin,tempmax,humidity,windspeed,conditions,is_weekend,traffic_pressure,traffic_efficiency,day_of_week,hour_of_day
99,LB Nagar,Hitech City,C,30256.26,78.652,34.42,30.89,37.58,71.24,5.33,0,1,11.23,0.384683,6,18
34,Gachibowli,Banjara Hills,A,12007.09,12.974,32.14,28.16,36.06,50.11,6.75,3,1,3.025,0.925509,7,14
3,Hyderabad,Gachibowli,C,5600.38,13.936,23.4,17.7,27.0,62.94,6.54,0,1,8.958,0.40186,6,6
25,Hyderabad,Dilsukhnagar,A,10023.91,12.079,31.51,25.77,34.89,86.15,3.12,0,0,2.314,0.82989,3,17
120,Airport,Gachibowli,C,34646.37,120.759,27.74,25.33,29.12,36.82,9.11,0,0,12.548,0.286905,4,22
103,Dilsukhnagar,Airport,A,26187.04,35.42,25.5,22.32,28.54,58.17,7.51,1,0,2.705,0.739333,3,5
37,Gachibowli,Airport,A,12146.33,15.423,26.25,23.86,29.66,75.65,7.58,1,0,2.539,0.787558,5,11
11,Hyderabad,Secunderabad,B,7337.55,19.918,25.95,22.54,28.79,65.87,7.84,0,1,7.818,0.368386,6,20
55,Secunderabad,Gachibowli,A,16617.99,22.624,30.12,25.0,32.33,80.88,9.97,0,0,2.614,0.734532,2,17
31,Gachibowli,Madhapur,A,11737.79,16.401,35.09,31.11,36.9,75.77,4.25,0,0,2.236,0.715689,4,12
25,Hyderabad,Dilsukhnagar,A,9832.12,11.952,25.89,21.95,28.89,57.05,9.25,1,1,2.431,0.82263,7,22
90,KPHB,Begumpet,C,30761.07,144.351,28.35,23.24,29.92,85.28,9.08,3,1,35.477,0.213099,6,18
103,Dilsukhnagar,Airport,A,26113.79,33.423,34.62,29.7,36.19,47.59,2.62,0,0,2.048,0.781304,4,3
39,Gachibowli,Airport,C,15270.43,66.184,28.74,23.78,30.84,43.48,12.97,2,0,28.085,0.230727,3,8
90,KPHB,Begumpet,C,30682.34,114.625,34.08,31.24,35.58,50.27,8.69,0,0,16.139,0.267675,3,17
131,Jubilee Hills,Kondapur,B,34968.74,59.61,26.59,23.05,29.15,42.87,1.68,0,1,4.091,0.586626,6,1
84,Madhapur,KPHB,C,26866.81,64.366,31.69,28.91,34.21,43.51,5.75,2,0,12.937,0.417409,2,13
78,Madhapur,Airport,C,25063.9,61.566,28.6,25.89,30.93,37.13,5.6,0,0,10.611,0.407108,3,18
86,KPHB,Hitech City,B,25358.75,48.599,24.06,21.96,26.56,83.65,2.91,0,0,4.6,0.521794,4,0
54,Secunderabad,Banjara Hills,C,20471.98,58.745,26.15,22.23,29.89,66.67,7.53,2,0,15.496,0.348487,4,0
27,Hyderabad,Dilsukhnagar,C,12164.1,28.819,32.29,27.77,35.03,91.28,1.18,0,1,10.235,0.422091,6,17
93,KPHB,Airport,C,28897.79,78.637,34.71,32.57,38.54,66.63,6.18,0,0,9.796,0.367485,5,5
123,Airport,Banjara Hills,C,34704.66,138.545,28.52,22.75,31.96,77.57,2.76,0,0,17.246,0.250493,5,10
81,Madhapur,BHEL,C,27073.77,86.212,26.48,21.27,29.3,59.45,4.39,0,1,13.756,0.314036,7,17
81,Madhapur,BHEL,C,26773.81,66.582,31.01,26.68,32.41,80.85,8.04,0,1,8.953,0.402119,6,2
76,Madhapur,Airport,A,21717.03,31.459,33.61,31.54,35.65,60.68,13.97,2,0,3.477,0.690319,4,21
73,Madhapur,Jubilee Hills,A,20341.55,32.546,25.23,21.08,27.51,66.25,8.39,2,1,4.608,0.625005,6,18
103,Dilsukhnagar,Airport,A,26173.81,36.821,31.46,25.81,33.86,46.1,9.13,1,0,2.814,0.71083,5,22
14,Hyderabad,Begumpet,B,8317.49,15.993,25.85,23.12,27.37,63.28,6.96,0,0,5.538,0.520078,2,7
6,Hyderabad,Madhapur,C,6926.7,24.126,31.01,25.27,34.28,43.54,0.49,2,0,22.57,0.287108,1,20
105,Dilsukhnagar,Airport,C,31903.37,88.877,29.06,26.58,31.77,52.65,7.21,0,0,10.029,0.35896,3,2
68,Uppal,Secunderabad,B,20116.6,35.932,24.18,19.02,25.5,41.53,4.63,2,0,6.43,0.559854,3,14
17,Hyderabad,Kukatpally,B,8622.4,23.149,25.11,21.29,26.32,49.95,0.03,2,0,11.598,0.372474,5,8
34,Gachibowli,Banjara Hills,A,11678.24,11.574,31.55,28.55,32.86,62.72,4.84,0,0,1.586,1.009027,2,15
128,Jubilee Hills,Banjara Hills,B,34937.86,86.823,29.36,24.35,30.73,76.25,11.39,2,1,10.735,0.402404,7,8
39,Gachibowli,Airport,C,15502.01,36.719,22.75,19.47,25.77,41.06,14.71,0,0,8.527,0.422181,2,2
117,Kondapur,Jubilee Hills,C,34248.31,105.763,25.65,22.82,28.66,50.26,7.86,1,1,16.676,0.323821,7,9
53,Secunderabad,Banjara Hills,B,17419.54,33.176,23.61,17.87,26.16,87.66,3.47,0,0,5.485,0.525068,4,10
41,Gachibowli,Kondapur,B,14285.47,39.836,32.2,26.28,35.95,55.7,10.78,1,0,10.039,0.358606,5,10
46,Secunderabad,Hitech City,A,14827.5,27.515,26.29,24.18,27.99,51.42,0.64,3,0,6.235,0.538882,3,8
72,Uppal,Financial District,C,25022.0,78.288,28.36,23.94,30.13,60.33,13.67,0,1,13.516,0.319614,6,8
15,Hyderabad,Begumpet,C,9883.91,33.9,35.36,32.84,38.83,78.59,5.0,0,0,14.817,0.291557,1,17
18,Hyderabad,Kukatpally,C,9286.8,37.146,31.37,26.85,35.08,86.53,0.13,0,0,17.279,0.25001,2,9
99,LB Nagar,Hitech City,C,30147.3,60.718,25.2,22.84,28.18,66.42,4.7,0,0,7.251,0.496514,1,1
65,Uppal,Gachibowli,B,20152.84,43.437,33.72,29.49,35.45,78.25,8.94,0,0,5.173,0.463952,3,6
83,Madhapur,KPHB,B,23516.18,52.36,25.38,20.96,27.57,47.64,6.42,0,0,5.344,0.449129,5,23
8,Hyderabad,Banjara Hills,B,6568.31,16.099,29.6,26.94,33.57,67.03,8.95,0,0,5.882,0.407996,1,15
61,Uppal,Hitech City,A,17926.57,18.219,22.42,17.24,26.42,83.52,3.65,1,1,2.033,0.983923,6,0
74,Madhapur,Jubilee Hills,B,21258.74,49.582,30.59,28.31,33.68,79.89,5.96,0,0,5.598,0.428761,4,23
45,Gachibowli,Financial District,C,16640.16,71.41,26.06,23.98,27.43,49.56,0.13,0,0,18.539,0.233024,1,19
42,Gachibowli,Kondapur,C,17343.43,73.126,28.26,23.16,31.68,76.34,2.78,3,0,26.563,0.237173,2,2
25,Hyderabad,Dilsukhnagar,A,9876.69,12.653,26.48,22.96,29.09,65.47,4.22,0,1,2.46,0.78059,6,18
94,LB Nagar,Gachibowli,A,25197.6,30.974,31.31,28.09,34.18,38.32,4.84,0,1,2.36,0.813497,6,18
18,Hyderabad,Kukatpally,C,9731.08,24.405,23.87,20.33,26.44,44.61,1.99,0,1,9.028,0.398739,7,0
131,Jubilee Hills,Kondapur,B,35128.63,64.93,31.81,28.53,33.6,40.41,2.68,1,0,5.545,0.541027,3,6
45,Gachibowli,Financial District,C,16684.51,94.626,23.18,17.77,26.03,49.8,14.99,3,0,42.876,0.176321,3,7
37,Gachibowli,Airport,A,12421.76,18.818,24.84,19.25,28.2,73.28,2.62,1,0,3.636,0.660107,5,17
83,Madhapur,KPHB,B,23198.21,73.681,31.3,26.24,33.4,84.79,6.6,0,0,9.147,0.314846,1,20
113,Kondapur,Financial District,B,31446.19,53.775,27.58,23.77,31.36,59.57,10.21,0,0,4.104,0.584768,3,21
114,Kondapur,Financial District,C,33578.69,104.994,21.78,19.43,23.93,85.57,6.78,1,0,14.071,0.319815,4,2
32,Gachibowli,Madhapur,B,11706.56,25.493,28.29,26.25,31.15,73.99,0.91,0,1,5.226,0.459202,6,16
49,Secunderabad,Kukatpally,A,15364.85,19.469,31.09,26.79,34.64,60.28,8.33,2,1,3.649,0.789192,7,9
117,Kondapur,Jubilee Hills,C,34245.14,108.573,25.94,22.96,28.66,45.46,3.21,1,0,17.121,0.31541,3,18
98,LB Nagar,Hitech City,B,28012.79,59.199,33.06,30.38,36.25,43.58,2.82,0,0,6.086,0.473193,1,18
1,Hyderabad,Gachibowli,A,5173.48,7.226,30.51,27.11,33.63,68.52,2.48,1,0,2.793,0.715973,3,5
125,Airport,Madhapur,B,35045.9,73.706,35.57,31.17,37.9,74.39,9.26,1,0,6.309,0.475479,3,1
63,Uppal,Hitech City,C,23203.04,76.186,23.97,19.75,27.13,74.7,5.71,3,0,20.686,0.304556,4,3
13,Hyderabad,Begumpet,A,8060.72,10.713,36.3,31.93,37.73,68.84,2.48,0,1,2.552,0.752422,7,7
74,Madhapur,Jubilee Hills,B,20981.74,55.328,25.79,21.67,28.38,55.14,2.31,2,0,9.493,0.379222,2,11
53,Secunderabad,Banjara Hills,B,17466.71,31.164,33.78,30.87,37.34,56.77,11.66,2,0,6.423,0.560479,2,15
1,Hyderabad,Gachibowli,A,5087.1,6.706,36.21,31.93,39.07,52.76,4.14,1,0,2.636,0.75859,5,2
107,Dilsukhnagar,Hitech City,B,30975.18,57.485,27.42,22.03,30.15,45.06,2.85,1,0,5.568,0.538841,5,4
89,KPHB,Begumpet,B,25171.11,55.519,32.47,30.36,35.73,76.18,9.39,0,0,5.294,0.453381,4,13
30,Hyderabad,Hitech City,C,12322.53,54.209,32.81,27.1,34.78,84.8,4.26,1,0,23.756,0.227314,1,19
120,Airport,Gachibowli,C,34843.26,205.128,32.81,27.04,33.98,46.14,0.05,3,1,44.507,0.169861,7,18
99,LB Nagar,Hitech City,C,30420.81,82.517,32.85,26.94,34.77,37.21,6.54,0,0,11.718,0.368661,3,7
98,LB Nagar,Hitech City,B,27932.83,45.626,25.37,21.06,29.07,66.42,5.03,0,0,3.92,0.612209,3,13
109,Dilsukhnagar,Gachibowli,A,27786.69,42.236,34.74,30.4,38.35,89.06,5.2,1,0,3.04,0.65789,3,12
51,Secunderabad,Kukatpally,C,18748.89,55.865,35.33,32.27,36.43,53.7,1.27,1,1,13.408,0.335613,6,21
82,Madhapur,KPHB,A,22960.27,34.137,33.63,28.53,36.98,51.76,3.75,0,0,2.855,0.672583,4,8
22,Hyderabad,LB Nagar,A,9434.4,12.774,26.95,21.0,30.41,78.42,1.24,0,0,2.166,0.738534,4,12
44,Gachibowli,Financial District,B,14814.17,43.297,34.73,29.52,38.27,42.28,0.73,1,0,10.522,0.342149,3,7
52,Secunderabad,Banjara Hills,A,15408.96,20.887,27.32,22.28,29.54,64.41,0.48,1,1,2.711,0.737725,7,21
101,LB Nagar,Banjara Hills,B,27600.84,51.694,33.84,30.99,35.87,57.22,2.44,1,0,5.619,0.533931,3,15
23,Hyderabad,LB Nagar,B,10000.9,20.915,27.83,24.86,30.92,69.19,10.36,0,0,5.019,0.478165,3,3
77,Madhapur,Airport,B,23333.54,67.716,26.05,23.7,29.18,92.93,8.37,0,0,8.358,0.344582,1,20
29,Hyderabad,Hitech City,B,11938.15,25.73,31.09,28.92,34.6,42.43,2.52,0,0,6.207,0.463974,2,10
27,Hyderabad,Dilsukhnagar,C,12299.44,20.409,33.63,30.19,34.84,77.95,0.14,0,0,5.974,0.602641,2,14
28,Hyderabad,Hitech City,A,10607.69,13.346,23.04,18.3,26.82,53.51,14.31,0,0,2.416,0.794825,4,19
94,LB Nagar,Gachibowli,A,25079.62,28.589,30.49,27.18,34.19,69.15,9.91,0,0,1.824,0.877246,2,22
14,Hyderabad,Begumpet,B,8344.7,14.322,31.28,25.91,33.74,87.31,11.2,0,0,4.943,0.582654,4,19
62,Uppal,Hitech City,B,19286.34,44.005,33.83,29.88,37.65,72.92,2.52,0,0,6.571,0.438273,5,19
82,Madhapur,KPHB,A,23328.56,33.863,26.27,23.81,28.03,81.34,6.5,1,0,3.484,0.688919,3,8
20,Hyderabad,Uppal,B,8904.15,13.342,25.45,19.7,28.91,40.6,7.34,0,1,3.596,0.667401,7,13
79,Madhapur,BHEL,A,22322.13,30.624,35.52,33.25,38.48,82.42,1.69,1,0,2.744,0.72891,2,6
70,Uppal,Financial District,A,20558.14,31.563,31.17,26.77,33.83,68.73,10.11,0,0,2.457,0.651333,4,21
118,Airport,Gachibowli,A,30709.34,38.639,28.41,24.26,32.08,52.56,3.25,1,0,2.516,0.79478,3,6
51,Secunderabad,Kukatpally,C,19113.88,73.158,24.89,19.25,28.55,61.37,8.56,0,0,16.535,0.26127,4,20
72,Uppal,Financial District,C,25215.12,56.144,29.21,24.36,31.37,77.89,3.88,1,1,10.02,0.449119,6,16
34,Gachibowli,Banjara Hills,A,11783.48,13.749,23.76,18.8,27.5,93.42,9.0,1,0,2.334,0.857049,5,16
121,Airport,Banjara Hills,A,30377.26,48.596,31.85,26.1,34.52,58.73,4.92,1,0,3.199,0.625103,2,16
71,Uppal,Financial District,B,21359.59,40.409,36.63,33.99,38.1,79.68,8.18,0,0,4.54,0.528589,2,3
110,Dilsukhnagar,Gachibowli,B,31442.16,44.237,26.97,22.61,28.98,63.15,7.16,0,0,3.377,0.71076,5,2
9,Hyderabad,Banjara Hills,C,7679.29,22.166,25.65,22.29,27.22,69.17,0.61,0,0,12.47,0.346442,2,10
44,Gachibowli,Financial District,B,14708.03,43.431,31.07,27.96,34.17,84.66,4.97,2,0,12.756,0.338653,1,9
79,Madhapur,BHEL,A,22525.12,31.225,30.84,28.48,32.36,60.54,3.96,0,0,2.662,0.721372,3,20
116,Kondapur,Jubilee Hills,B,32876.5,76.795,29.69,27.56,31.53,52.03,5.52,1,0,7.008,0.428109,4,22
101,LB Nagar,Banjara Hills,B,27540.11,42.58,34.17,31.09,37.91,73.89,6.3,0,0,3.711,0.646788,2,13
74,Madhapur,Jubilee Hills,B,21098.98,45.75,27.81,24.4,31.06,61.1,13.92,0,0,5.204,0.461184,4,3
28,Hyderabad,Hitech City,A,10444.21,13.027,35.09,29.88,38.27,56.9,9.67,2,0,2.994,0.801722,5,5
58,Secunderabad,Begumpet,A,17465.54,19.904,27.78,23.82,29.26,66.28,6.89,0,1,2.188,0.877489,7,17
110,Dilsukhnagar,Gachibowli,B,31092.63,52.191,32.24,29.73,34.02,40.64,0.4,0,0,4.029,0.59575,3,16
27,Hyderabad,Dilsukhnagar,C,12246.09,38.185,27.32,24.24,29.51,76.99,12.5,1,0,16.838,0.320705,2,17
34,Gachibowli,Banjara Hills,A,11492.72,14.051,26.53,23.19,28.94,88.09,7.75,2,1,3.521,0.817927,6,7
75,Madhapur,Jubilee Hills,C,26791.08,65.801,36.61,31.47,38.8,77.61,8.22,1,0,11.052,0.407152,5,2
43,Gachibowli,Financial District,A,15080.21,22.214,23.92,18.02,25.88,46.27,7.73,0,0,2.828,0.678861,4,10
75,Madhapur,Jubilee Hills,C,26530.96,62.655,27.03,24.84,28.31,61.59,2.9,2,1,12.752,0.423448,6,4
28,Hyderabad,Hitech City,A,10687.18,12.408,33.54,31.48,35.56,77.14,7.69,0,0,1.858,0.861316,4,15
53,Secunderabad,Banjara Hills,B,17390.38,30.378,35.69,33.35,38.98,50.9,1.24,2,0,6.289,0.572471,3,23
89,KPHB,Begumpet,B,25304.98,57.373,28.86,23.64,31.09,59.51,13.57,0,0,5.441,0.441058,2,3
58,Secunderabad,Begumpet,A,17365.08,25.767,30.99,28.36,33.88,45.25,3.71,3,0,4.986,0.673919,2,20
117,Kondapur,Jubilee Hills,C,34099.8,73.451,29.71,25.48,32.03,59.79,1.48,1,0,9.693,0.464255,3,4
34,Gachibowli,Banjara Hills,A,11677.2,11.765,35.41,30.92,37.65,65.74,11.12,0,1,1.612,0.992524,6,2
45,Gachibowli,Financial District,C,16373.6,86.592,34.57,30.16,37.93,81.4,4.6,2,1,34.27,0.189089,7,10
28,Hyderabad,Hitech City,A,10539.32,11.383,24.6,21.91,27.47,61.37,6.54,0,0,1.728,0.925894,2,5
22,Hyderabad,LB Nagar,A,9536.78,11.198,33.71,28.94,35.64,88.76,4.37,0,0,1.879,0.851643,2,5
81,Madhapur,BHEL,C,26890.04,71.963,30.27,25.73,33.19,55.38,5.52,0,1,9.634,0.373663,6,12
60,Secunderabad,Begumpet,C,21679.88,45.324,28.67,26.06,29.78,60.61,10.26,0,1,7.526,0.478328,7,22
93,KPHB,Airport,C,29180.64,98.669,33.68,30.19,35.27,64.63,4.36,2,0,18.259,0.295744,5,13
111,Dilsukhnagar,Gachibowli,C,31785.87,106.699,32.39,27.04,33.58,45.86,4.55,2,0,18.127,0.297903,1,4
50,Secunderabad,Kukatpally,B,16741.82,37.101,29.78,25.95,33.44,44.06,1.36,0,0,5.319,0.451248,5,0
45,Gachibowli,Financial District,C,16786.24,57.254,35.8,32.83,37.28,78.56,1.89,0,0,12.279,0.293188,1,13
6,Hyderabad,Madhapur,C,6679.5,22.303,29.31,24.1,32.47,40.33,12.33,1,0,18.031,0.299483,2,10
110,Dilsukhnagar,Gachibowli,B,31354.88,55.604,32.52,30.3,35.15,51.49,10.03,0,0,5.107,0.5639,5,17
112,Kondapur,Financial District,A,29438.03,34.777,31.15,27.38,33.49,82.42,8.79,1,1,2.363,0.84648,6,13
109,Dilsukhnagar,Gachibowli,A,28025.11,35.061,35.26,31.76,36.63,71.1,5.09,0,1,2.002,0.799333,6,4
46,Secunderabad,Hitech City,A,14775.64,21.33,31.83,26.57,32.97,79.57,4.31,0,0,2.31,0.692715,3,2
33,Gachibowli,Madhapur,C,13788.8,29.897,30.94,28.09,33.5,66.39,9.07,1,0,9.757,0.461203,4,12
71,Uppal,Financial District,B,21122.89,39.877,23.87,21.19,26.09,41.7,4.95,0,0,4.531,0.529701,3,21
100,LB Nagar,Banjara Hills,A,27081.67,37.52,27.83,23.28,30.67,84.73,5.73,1,1,3.325,0.721801,7,19
73,Madhapur,Jubilee Hills,A,20600.16,26.941,31.3,28.4,33.25,86.91,8.03,1,1,2.616,0.764633,7,21
93,KPHB,Airport,C,28677.91,100.37,31.38,25.51,33.83,68.99,0.25,1,0,15.75,0.285722,4,1
23,Hyderabad,LB Nagar,B,9995.02,23.186,30.13,24.82,33.41,86.2,9.55,0,0,5.567,0.431076,5,21
123,Airport,Banjara Hills,C,34694.52,103.746,33.95,31.89,35.74,56.28,4.59,0,0,10.765,0.334417,3,3
86,KPHB,Hitech City,B,25518.12,73.79,27.35,22.09,30.74,70.42,2.83,2,0,12.492,0.345822,5,18
41,Gachibowli,Kondapur,B,13829.25,32.264,34.67,28.84,37.3,58.81,1.22,1,0,6.999,0.428631,1,1
39,Gachibowli,Airport,C,15493.7,49.16,34.3,28.6,36.38,72.22,2.3,2,0,17.134,0.315168,1,12
43,Gachibowli,Financial District,A,14820.59,20.268,34.51,30.44,36.62,92.38,7.36,0,0,2.188,0.731237,4,23
82,Madhapur,KPHB,A,23312.76,37.908,33.29,30.18,34.94,66.59,5.66,0,0,3.122,0.614977,2,17
89,KPHB,Begumpet,B,25053.64,70.147,34.57,30.28,37.39,43.48,4.33,0,0,8.064,0.35716,5,20
99,LB Nagar,Hitech City,C,30259.33,70.003,33.02,28.22,36.41,80.66,5.49,1,0,10.411,0.432255,1,2
61,Uppal,Hitech City,A,17534.8,21.66,31.12,28.54,33.06,42.82,6.46,0,0,1.976,0.809566,4,3
35,Gachibowli,Banjara Hills,B,12150.07,18.945,24.3,20.78,26.69,95.67,8.1,0,0,3.742,0.641321,4,11
35,Gachibowli,Banjara Hills,B,12401.62,25.712,33.22,30.92,36.92,57.61,5.49,1,0,7.464,0.482321,5,8
44,Gachibowli,Financial District,B,14708.93,34.022,34.37,28.49,38.03,75.63,7.58,0,0,5.551,0.432338,1,21
19,Hyderabad,Uppal,A,8728.27,9.771,32.01,27.08,33.79,81.23,8.45,0,1,2.149,0.8933,6,18
38,Gachibowli,Airport,B,14202.89,24.693,30.16,26.62,34.1,71.96,2.56,1,0,5.216,0.575184,1,14
10,Hyderabad,Secunderabad,A,6818.48,6.193,25.68,23.4,28.58,61.89,0.44,0,1,1.453,1.101081,7,23
132,Jubilee Hills,Kondapur,C,34857.8,80.94,27.91,22.24,29.38,38.35,7.66,2,0,12.539,0.430661,5,11
50,Secunderabad,Kukatpally,B,17073.24,44.452,26.97,23.79,29.02,72.76,14.52,2,0,9.373,0.384081,5,5
64,Uppal,Gachibowli,A,18869.8,39.447,29.9,24.01,31.77,59.32,5.31,2,0,6.021,0.478359,5,20
28,Hyderabad,Hitech City,A,10327.62,12.787,31.99,28.85,34.37,83.05,2.48,1,0,2.476,0.807634,4,1
4,Hyderabad,Madhapur,A,5668.43,7.992,23.67,18.17,25.03,59.97,12.22,2,0,3.384,0.709227,5,21
113,Kondapur,Financial District,B,31763.16,57.695,27.65,22.43,30.1,57.61,4.91,0,0,4.359,0.550536,3,15
125,Airport,Madhapur,B,35186.3,68.947,26.43,24.3,29.9,76.82,10.09,1,0,5.878,0.510341,5,3
82,Madhapur,KPHB,A,23505.05,28.35,31.78,27.44,34.89,76.36,8.39,0,1,1.93,0.829117,7,6
127,Jubilee Hills,Banjara Hills,A,32713.24,39.856,32.25,29.92,34.96,75.47,1.11,0,0,1.949,0.820793,1,6
42,Gachibowli,Kondapur,C,17476.74,51.313,27.11,22.15,29.36,39.66,9.02,0,0,10.57,0.340593,2,14
71,Uppal,Financial District,B,21199.15,36.239,32.72,29.4,35.27,53.59,12.36,1,1,5.128,0.584979,6,6
72,Uppal,Financial District,C,25446.17,53.983,31.06,25.29,33.76,46.7,11.91,0,1,7.637,0.471376,7,4
56,Secunderabad,Gachibowli,B,17565.16,49.826,32.43,30.38,33.64,85.95,7.92,1,1,10.212,0.352533,6,7
30,Hyderabad,Hitech City,C,12422.26,32.786,22.89,20.12,25.11,78.55,2.83,0,1,9.501,0.378888,6,13
63,Uppal,Hitech City,C,23032.79,57.67,31.56,25.88,33.12,81.45,11.26,0,0,9.014,0.399392,3,2
109,Dilsukhnagar,Gachibowli,A,27922.49,39.042,26.88,23.13,29.42,73.06,11.64,1,0,2.796,0.715187,5,1
55,Secunderabad,Gachibowli,A,16781.58,17.461,29.27,24.81,32.28,87.26,5.53,0,1,1.665,0.961094,6,15
91,KPHB,Airport,A,24377.71,32.357,33.06,27.49,36.48,58.27,2.67,0,0,2.548,0.753398,1,17
100,LB Nagar,Banjara Hills,A,26668.96,39.959,25.76,22.47,28.64,76.79,0.81,2,0,4.315,0.667401,5,8
129,Jubilee Hills,Banjara Hills,C,35026.8,81.257,24.92,21.7,28.13,56.98,0.12,0,1,8.351,0.431061,6,0
94,LB Nagar,Gachibowli,A,25478.23,32.632,26.29,22.0,28.37,46.66,6.55,0,0,2.459,0.780785,1,10
87,KPHB,Hitech City,C,27893.38,58.318,26.87,21.72,28.39,53.23,4.15,0,0,7.527,0.478295,1,13
81,Madhapur,BHEL,C,27244.16,67.133,32.0,28.78,34.84,62.38,1.58,0,1,8.871,0.405821,7,4
109,Dilsukhnagar,Gachibowli,A,27921.88,40.013,27.03,21.63,29.54,82.82,10.18,1,0,2.866,0.69782,5,1
104,Dilsukhnagar,Airport,B,30396.69,53.245,33.6,31.34,36.63,46.15,4.31,0,0,4.204,0.570887,4,15
28,Hyderabad,Hitech City,A,10840.6,14.396,35.54,31.2,37.16,75.82,1.62,3,0,3.718,0.753048,5,22
49,Secunderabad,Kukatpally,A,15176.42,16.737,27.45,23.1,28.8,55.68,0.76,0,1,1.765,0.906756,6,6
129,Jubilee Hills,Banjara Hills,C,34735.69,90.014,25.54,20.16,27.01,48.22,7.85,0,0,9.329,0.385893,3,14
93,KPHB,Airport,C,28955.02,119.724,33.23,28.02,34.72,46.67,5.06,0,0,17.862,0.241848,1,20
44,Gachibowli,Financial District,B,14961.44,38.323,27.51,24.89,29.09,57.8,9.12,0,0,7.377,0.390408,1,10
38,Gachibowli,Airport,B,14078.44,22.494,32.42,30.05,35.87,56.5,4.78,2,1,5.752,0.625872,7,22
126,Airport,Madhapur,C,35494.74,89.496,22.65,16.79,24.33,48.99,2.52,0,1,10.892,0.396607,7,19
75,Madhapur,Jubilee Hills,C,27018.41,81.805,31.93,27.39,34.43,84.37,5.71,0,0,13.08,0.330279,2,9
78,Madhapur,Airport,C,24800.12,56.669,35.99,33.93,38.86,89.02,0.16,1,0,10.283,0.437629,4,16
65,Uppal,Gachibowli,B,20303.08,43.146,26.96,21.65,30.51,77.72,6.44,0,0,5.1,0.470572,3,5
75,Madhapur,Jubilee Hills,C,26655.67,53.921,25.31,23.04,27.72,73.96,10.58,0,0,7.282,0.49435,3,12
113,Kondapur,Financial District,B,31578.83,50.94,30.98,27.58,34.92,86.37,1.92,0,1,3.871,0.619922,7,16
3,Hyderabad,Gachibowli,C,5640.64,15.954,27.3,22.2,28.46,37.26,5.55,0,0,10.182,0.353564,5,2
42,Gachibowli,Kondapur,C,17499.45,75.775,28.87,25.37,31.1,44.4,14.19,0,1,18.706,0.230938,6,19
91,KPHB,Airport,A,23985.07,35.147,31.74,26.65,35.17,62.44,4.7,1,0,3.517,0.682426,1,17
100,LB Nagar,Banjara Hills,A,27115.29,36.538,31.09,25.57,35.04,62.84,7.64,2,0,3.234,0.742111,1,11
100,LB Nagar,Banjara Hills,A,26820.27,35.814,28.48,23.12,32.34,58.79,8.38,3,0,3.739,0.748875,5,21
97,LB Nagar,Hitech City,A,25886.14,41.365,34.99,30.11,38.12,61.45,0.92,1,1,3.835,0.6258,6,17
65,Uppal,Gachibowli,B,19964.21,38.982,34.67,30.17,38.08,55.18,9.38,0,0,4.686,0.512141,4,6
94,LB Nagar,Gachibowli,A,24985.27,30.433,34.72,32.49,37.97,57.18,9.12,2,1,2.923,0.821,7,5
71,Uppal,Financial District,B,21083.0,41.562,33.56,30.78,35.76,61.13,5.13,1,0,5.914,0.50727,2,5
68,Uppal,Secunderabad,B,19579.41,43.649,27.84,25.55,31.38,86.76,0.47,1,0,8.026,0.448561,2,8
57,Secunderabad,Gachibowli,C,20356.12,120.294,32.47,28.93,33.94,47.29,2.19,3,0,44.676,0.16922,5,10
37,Gachibowli,Airport,A,12290.74,15.011,27.85,24.92,31.29,49.91,2.75,0,0,1.954,0.8188,5,15
60,Secunderabad,Begumpet,C,21498.05,77.748,28.71,25.94,31.46,62.2,4.85,0,0,15.623,0.276509,2,17
100,LB Nagar,Banjara Hills,A,26449.55,32.717,28.29,22.49,30.88,76.71,1.21,0,0,1.979,0.808432,3,2
44,Gachibowli,Financial District,B,14847.42,37.011,31.77,26.15,33.65,71.13,4.58,0,1,7.179,0.401157,7,9
61,Uppal,Hitech City,A,17803.56,23.903,26.02,21.46,27.49,63.2,8.05,0,0,2.148,0.744813,3,1
91,KPHB,Airport,A,24413.07,31.332,30.28,24.42,32.12,54.91,5.86,0,0,2.464,0.779176,3,18
78,Madhapur,Airport,C,24973.32,55.568,29.37,25.04,31.42,62.73,7.87,1,0,10.013,0.449421,4,3
92,KPHB,Airport,B,27323.93,45.348,30.6,26.61,33.79,76.01,3.83,0,0,3.983,0.602533,4,3
47,Secunderabad,Hitech City,B,15802.14,26.163,23.67,21.5,26.64,47.14,5.12,0,0,3.974,0.603995,1,4
127,Jubilee Hills,Banjara Hills,A,32348.04,44.036,30.4,25.95,31.49,79.24,13.4,0,0,2.178,0.734581,1,6
63,Uppal,Hitech City,C,23502.65,90.833,27.48,24.14,29.03,58.24,3.54,2,0,25.044,0.258744,5,17
46,Secunderabad,Hitech City,A,14856.19,21.889,31.99,29.43,35.78,83.03,0.43,1,0,2.947,0.678709,2,5
125,Airport,Madhapur,B,35162.11,67.121,32.11,28.79,35.4,90.22,0.68,0,0,4.581,0.523863,2,16
88,KPHB,Begumpet,A,24266.53,39.899,32.27,27.15,33.85,71.77,7.21,1,0,3.946,0.608205,4,17
