source,destination,route_id,traffic_distance_m,traffic_duration_min,temp,tempmin,tempmax,humidity,windspeed,conditions,is_weekend,traffic_pressure,traffic_efficiency,day_of_week
Hyderabad,Shamshabad,1.0,0.933837,0.780599,0.202664,0.093983,0.078816,0.802027,0.171022,0.0,0,0.807692,1.281066,1
Hyderabad,Shamshabad,1.0,0.849717,0.85092,0.190841,0.08586,0.124823,0.900522,0.091118,0.0,0,0.761664,1.175198,4
Hyderabad,Shamshabad,1.0,0.854891,0.911014,0.123768,0.153001,0.047372,0.789265,0.14583,0.027988,0,0.698576,1.097677,4
Hyderabad,Shamshabad,1.0,0.948878,0.762149,0.0,0.0,0.0,0.912353,0.007423,0.01834,0,0.643052,1.312078,5
Hyderabad,Shamshabad,1.0,0.828855,0.716304,0.057496,0.040112,0.0,0.875864,0.065538,0.0,0,0.712278,1.396053,3
Hyderabad,Shamshabad,1.0,0.899298,0.550941,0.0,0.013668,0.0,0.863067,0.083179,0.004932,1,0.373697,1.815072,7
Hyderabad,Shamshabad,1.0,0.896636,0.989597,0.040497,0.049315,0.0,0.910461,0.420524,0.978867,0,0.817041,1.010512,4
Hyderabad,Shamshabad,1.0,0.964418,0.92173,0.012259,0.003809,0.011413,0.900022,0.290823,0.983573,0,0.801182,1.084916,2
Hyderabad,Shamshabad,1.0,0.920211,0.544054,0.0,0.024394,0.065853,0.889092,0.342548,1.0,1,0.54173,1.83805,7
Hyderabad,Shamshabad,1.0,0.914525,0.542843,0.204222,0.105283,0.127186,0.806916,0.402772,1.0,1,0.444103,1.842151,7
Hyderabad,Shamshabad,1.0,0.797016,0.873989,0.144417,0.13656,0.171949,0.883545,0.429035,1.0,0,0.868503,1.144177,1
Hyderabad,Shamshabad,1.0,0.863017,0.959928,0.13477,0.117631,0.134856,0.776822,0.409153,0.930156,0,0.905558,1.041744,1
Hyderabad,Shamshabad,1.0,0.922271,0.457942,0.254558,0.450693,0.14763,0.96839,0.257116,0.989335,1,0.425162,2.183679,7
Hyderabad,Shamshabad,1.0,0.945147,0.889909,0.266612,0.391481,0.213546,0.86174,0.221688,1.0,0,0.703258,1.12371,4
Hyderabad,Shamshabad,1.0,0.951348,0.803089,0.273165,0.472017,0.139963,0.88719,0.321196,0.968339,0,0.768721,1.245191,2
Hyderabad,Shamshabad,1.0,0.924902,0.503156,0.556958,0.47577,0.498359,0.931939,0.050861,0.943845,1,0.451916,1.987452,6
Hyderabad,Shamshabad,1.0,0.862763,0.648556,0.502815,0.607615,0.444665,0.779661,0.0,0.99139,1,0.471824,1.541884,6
Hyderabad,Shamshabad,1.0,0.929857,0.913324,0.512135,0.512572,0.478201,0.835469,0.025805,1.0,0,0.66942,1.094901,2
Hyderabad,Shamshabad,1.0,0.921218,0.82659,0.437299,0.350695,0.718618,0.658471,0.054635,0.0,0,0.670809,1.209788,5
Hyderabad,Shamshabad,1.0,0.818805,0.850818,0.514313,0.436683,0.691875,0.689205,0.080883,0.0,0,0.730162,1.175338,5
Hyderabad,Shamshabad,1.0,1.0,0.842684,0.449321,0.4283,0.673173,0.736501,0.002734,0.046184,0,0.935892,1.186683,2
Hyderabad,Shamshabad,1.0,0.974617,0.867501,0.417196,0.175172,0.47674,0.740861,0.20968,0.937621,0,0.714431,1.152736,5
Hyderabad,Shamshabad,1.0,0.87901,1.007622,0.392513,0.265355,0.410016,0.784912,0.201276,0.967899,0,0.843849,0.992435,4
Hyderabad,Shamshabad,1.0,0.90197,0.672023,0.393945,0.262685,0.396119,0.719356,0.303711,0.997594,1,0.588653,1.488042,6
Hyderabad,Shamshabad,1.0,0.785458,0.588611,0.484767,0.428297,0.566698,0.71669,0.123784,1.0,1,0.531403,1.698912,7
Hyderabad,Shamshabad,1.0,0.867382,0.961275,0.508152,0.362553,0.573657,0.698256,0.194384,1.0,0,0.8891,1.040284,2
Hyderabad,Shamshabad,1.0,0.878165,0.646495,0.560522,0.367958,0.615283,0.714608,0.177053,0.902793,1,0.481841,1.5468,6
Hyderabad,Shamshabad,1.0,0.875379,0.885025,0.70991,0.661104,0.687856,0.708169,0.183102,1.0,0,0.806261,1.129911,3
Hyderabad,Shamshabad,1.0,0.894518,0.900783,0.655761,0.6907,0.796108,0.757893,0.199241,1.0,0,0.790571,1.110144,4
Hyderabad,Shamshabad,1.0,0.882102,0.860974,0.758844,0.655106,0.705517,0.722066,0.336378,1.0,0,0.725001,1.161474,4
Hyderabad,Shamshabad,1.0,0.913462,0.923111,0.704471,0.978979,0.026978,0.902278,0.395343,0.540999,0,0.949159,1.083293,1
Hyderabad,Shamshabad,1.0,0.762345,0.524608,0.541282,0.845448,0.0,0.892174,0.289279,0.518795,1,0.522969,1.906182,7
Hyderabad,Shamshabad,1.0,0.914949,0.530472,0.611238,0.890417,0.123892,1.0,0.348929,0.518683,1,0.465284,1.885109,7
Hyderabad,Shamshabad,1.0,0.830561,0.875049,0.424793,0.559623,0.330895,0.851039,0.336549,0.505619,0,0.856029,1.142792,3
Hyderabad,Shamshabad,1.0,0.769504,0.613567,0.494547,0.693742,0.297283,0.857273,0.448585,0.473474,1,0.602363,1.629811,7
Hyderabad,Shamshabad,1.0,0.862752,0.863312,0.442732,0.60427,0.330642,0.893918,0.422834,0.462322,0,0.909442,1.158328,4
Hyderabad,Shamshabad,1.0,0.887896,0.544354,0.847729,0.739644,0.828089,0.663784,0.746677,1.0,1,0.553197,1.837036,6
Hyderabad,Shamshabad,1.0,0.933467,0.842985,0.668747,0.726322,0.850301,0.742035,0.824561,1.0,0,0.85118,1.186259,4
Hyderabad,Shamshabad,1.0,0.883188,0.809975,0.622893,0.591642,0.813518,0.659618,0.688026,0.975272,0,0.759443,1.234604,2
Hyderabad,Shamshabad,1.0,0.837562,0.8941,0.357457,0.587921,0.267608,0.300055,1.0,0.456217,0,0.82478,1.118441,2
Hyderabad,Shamshabad,1.0,0.825882,0.793409,0.505568,0.614364,0.264855,0.256909,0.957463,0.513713,0,0.985141,1.260383,4
Hyderabad,Shamshabad,1.0,0.885248,0.529851,0.455917,0.582734,0.310443,0.242157,0.989581,0.459207,1,0.46432,1.887318,7
Hyderabad,Shamshabad,1.0,0.801851,0.761106,0.499728,0.375078,0.500397,0.238187,0.652,0.470671,0,0.80784,1.313875,2
Hyderabad,Shamshabad,1.0,0.827674,0.743244,0.44936,0.430771,0.50614,0.326931,0.57672,0.519403,0,0.571049,1.345451,5
Hyderabad,Shamshabad,1.0,0.848468,0.441579,0.410229,0.384392,0.536032,0.244899,0.532229,0.466896,1,0.42758,2.264595,7
Hyderabad,Shamshabad,2.0,1.0,0.959039,0.360462,0.091531,0.042652,0.717087,0.135341,0.101554,0,0.911355,1.04271,2
Hyderabad,Shamshabad,2.0,0.827552,0.869991,0.29842,0.085368,0.034188,0.747803,0.104657,0.0,0,0.828048,1.149436,5
Hyderabad,Shamshabad,2.0,0.928996,0.972141,0.372929,0.150776,0.003371,0.717551,0.186156,0.0,0,0.872236,1.028657,4
Hyderabad,Shamshabad,2.0,0.781873,0.845064,0.055679,0.0,0.0,0.86134,0.0,0.0,0,0.807299,1.183341,2
Hyderabad,Shamshabad,2.0,0.847155,0.767058,0.073509,0.027507,0.022225,1.0,0.077969,0.024589,0,0.749712,1.303681,3
Hyderabad,Shamshabad,2.0,0.892751,0.825146,0.034165,0.055671,0.0,0.895185,0.048457,0.109894,0,0.708873,1.211906,5
Hyderabad,Shamshabad,2.0,0.853495,0.951835,0.035156,0.033487,0.128661,0.93548,0.299655,0.92794,0,0.8931,1.050601,4
Hyderabad,Shamshabad,2.0,0.878255,0.919827,0.075997,0.156333,0.18414,0.90788,0.369878,1.0,0,0.881573,1.08716,1
Hyderabad,Shamshabad,2.0,0.938155,0.516002,0.0357,0.12265,0.169354,0.901557,0.30781,1.0,1,0.527074,1.937972,7
Hyderabad,Shamshabad,2.0,0.958968,0.811926,0.172791,0.209888,0.225784,0.8377,0.426807,0.999589,0,0.786425,1.231638,3
Hyderabad,Shamshabad,2.0,0.898463,0.931786,0.077033,0.162265,0.216115,0.92023,0.402272,1.0,0,0.847831,1.073206,2
Hyderabad,Shamshabad,2.0,0.875057,1.039425,0.054817,0.107884,0.137596,0.918991,0.399336,0.917879,0,0.918914,0.962069,3
Hyderabad,Shamshabad,2.0,0.895761,0.896194,0.271475,0.471611,0.116706,0.955037,0.131232,1.0,0,0.84135,1.115829,2
Hyderabad,Shamshabad,2.0,0.868098,0.972995,0.36531,0.450688,0.206588,0.903935,0.119361,1.0,0,0.881796,1.027753,1
Hyderabad,Shamshabad,2.0,0.910717,0.952039,0.278017,0.399335,0.237167,0.89741,0.201918,0.856021,0,0.909164,1.050376,2
Hyderabad,Shamshabad,2.0,0.86547,0.825897,0.505599,0.529243,0.57147,0.827806,0.126177,0.988775,0,0.970167,1.210804,2
Hyderabad,Shamshabad,2.0,0.898016,0.639185,0.508049,0.503601,0.492959,0.815222,0.101068,0.981245,1,0.598616,1.564489,6
Hyderabad,Shamshabad,2.0,0.870378,0.969547,0.552107,0.535122,0.524519,0.786511,0.161375,1.0,0,0.99549,1.031408,1
Hyderabad,Shamshabad,2.0,0.800641,0.579977,0.435245,0.428877,0.697705,0.595818,0.125893,0.0,1,0.494554,1.724203,7
Hyderabad,Shamshabad,2.0,1.0,1.019944,0.398552,0.343068,0.577774,0.574061,0.102373,0.130427,0,0.877731,0.980445,1
Hyderabad,Shamshabad,2.0,0.852924,0.768924,0.420333,0.381811,0.547164,0.664942,0.087943,0.0,0,0.740653,1.300517,3
Hyderabad,Shamshabad,2.0,0.871037,0.571249,0.26206,0.292846,0.443759,0.730891,0.203033,1.0,1,0.47797,1.750548,7
Hyderabad,Shamshabad,2.0,0.915346,0.849399,0.244119,0.258693,0.413946,0.635678,0.178549,0.941519,0,0.871881,1.177301,3
Hyderabad,Shamshabad,2.0,0.824848,0.887591,0.353454,0.298713,0.423526,0.675493,0.141269,0.968645,0,0.786163,1.126644,3
Hyderabad,Shamshabad,2.0,0.950546,0.837212,0.56337,0.397057,0.69047,0.754798,0.241508,1.0,0,0.737898,1.194439,1
Hyderabad,Shamshabad,2.0,0.988764,0.714627,0.600264,0.348609,0.736243,0.80389,0.23063,0.971816,0,0.667485,1.399329,5
Hyderabad,Shamshabad,2.0,0.898686,0.814532,0.594775,0.475921,0.627034,0.754072,0.290761,0.999534,0,0.619984,1.227698,3
Hyderabad,Shamshabad,2.0,1.0,0.881324,0.714197,0.657305,0.720386,0.770515,0.068991,0.911285,0,0.712934,1.134655,3
Hyderabad,Shamshabad,2.0,0.935432,1.113206,0.845072,0.644769,0.662141,0.867058,0.152155,1.0,0,0.803917,0.898305,2
Hyderabad,Shamshabad,2.0,1.0,0.949009,0.772783,0.70509,0.644107,0.813186,0.151441,1.0,0,0.901616,1.05373,4
Hyderabad,Shamshabad,2.0,0.880581,0.994387,0.579835,0.913961,0.043364,0.860114,0.267184,0.517752,0,0.933683,1.005643,4
Hyderabad,Shamshabad,2.0,0.779793,0.892019,0.615424,0.893,0.06331,0.824003,0.228625,0.507978,0,0.783609,1.121051,5
Hyderabad,Shamshabad,2.0,0.833664,1.076268,0.516279,0.969091,0.101494,0.886526,0.301078,0.539174,0,1.034683,0.929136,1
Hyderabad,Shamshabad,2.0,0.888395,0.605005,0.500212,0.652405,0.311803,0.962351,0.335751,0.546233,1,0.506828,1.652876,6
Hyderabad,Shamshabad,2.0,0.997391,0.616454,0.489454,0.685857,0.473981,0.962824,0.517188,0.505363,1,0.645177,1.622179,6
Hyderabad,Shamshabad,2.0,0.969078,0.979781,0.56503,0.705847,0.297301,0.980036,0.526586,0.495491,0,0.933602,1.020635,1
Hyderabad,Shamshabad,2.0,0.790257,1.03188,0.692818,0.670401,0.790682,0.524089,0.723147,1.0,0,0.98821,0.969104,3
Hyderabad,Shamshabad,2.0,0.819937,0.884238,0.662728,0.617281,0.857273,0.574172,0.728983,1.0,0,0.724077,1.130916,5
Hyderabad,Shamshabad,2.0,0.839684,0.906317,0.770379,0.76428,0.847146,0.507077,0.714018,1.0,0,0.83622,1.103365,4
Hyderabad,Shamshabad,2.0,0.99989,0.911301,0.599543,0.553616,0.217553,0.169954,0.805922,0.551044,0,0.996682,1.097331,4
Hyderabad,Shamshabad,2.0,0.916579,0.863995,0.486175,0.566476,0.230676,0.213684,0.826638,0.450317,0,0.863581,1.157412,3
Hyderabad,Shamshabad,2.0,1.0,0.847712,0.460267,0.653835,0.211944,0.156869,0.804927,0.461546,0,0.990536,1.179645,4
Hyderabad,Shamshabad,2.0,1.0,0.93578,0.367331,0.415472,0.60554,0.117347,0.678942,0.516327,0,1.033059,1.068627,1
Hyderabad,Shamshabad,2.0,0.915836,0.951893,0.292868,0.420964,0.48987,0.146452,0.593878,0.567107,0,0.828067,1.050538,2
Hyderabad,Shamshabad,2.0,0.811793,0.632681,0.476562,0.422899,0.573547,0.130484,0.67562,0.55374,1,0.650579,1.580573,6
Hyderabad,Shamshabad,3.0,0.918927,0.576897,0.098192,0.13318,0.138785,0.63584,0.100021,0.0,1,0.647091,1.733408,6
Hyderabad,Shamshabad,3.0,0.9094,0.892134,0.106861,0.021533,0.06996,0.735861,0.124186,0.055372,0,0.795447,1.120907,3
Hyderabad,Shamshabad,3.0,0.885671,0.977564,0.132235,0.028985,0.0,0.668996,0.109203,0.0,0,0.820417,1.02295,1
Hyderabad,Shamshabad,3.0,1.0,0.668565,0.055518,0.051133,0.0,0.810859,0.132309,0.09082,1,0.440012,1.495738,7
Hyderabad,Shamshabad,3.0,1.0,1.007214,0.104861,0.0,0.007409,0.775449,0.07979,0.0,0,0.89377,0.992837,2
Hyderabad,Shamshabad,3.0,0.9694,1.061455,0.006506,0.104403,0.045995,0.81735,0.13616,0.006535,0,1.088833,0.942102,1
Hyderabad,Shamshabad,3.0,0.82519,1.031147,0.174721,0.01362,0.121363,0.863265,0.320003,0.918306,0,0.933422,0.969793,4
Hyderabad,Shamshabad,3.0,0.800117,0.923203,0.030074,0.114685,0.091551,0.932951,0.26504,0.971344,0,0.864164,1.083184,5
Hyderabad,Shamshabad,3.0,0.864672,0.999257,0.132277,0.148289,0.130476,0.896612,0.334726,0.928465,0,0.97548,1.000742,5
Hyderabad,Shamshabad,3.0,0.865692,0.636352,0.129397,0.123119,0.24142,0.90773,0.337094,0.971026,1,0.60083,1.571456,7
Hyderabad,Shamshabad,3.0,0.86292,0.89956,0.085496,0.085585,0.083119,0.9071,0.245724,0.981124,0,0.939458,1.111653,3
Hyderabad,Shamshabad,3.0,0.89722,0.651379,0.104013,0.029651,0.053786,0.95898,0.328898,0.980258,1,0.589461,1.535203,7
Hyderabad,Shamshabad,3.0,0.826081,0.945526,0.307909,0.444888,0.087567,0.950592,0.163055,1.0,0,0.882866,1.057611,3
Hyderabad,Shamshabad,3.0,0.879477,0.836359,0.455941,0.347547,0.227968,0.925067,0.073322,0.980368,0,0.830121,1.195658,4
Hyderabad,Shamshabad,3.0,0.933247,0.961955,0.332924,0.50068,0.144824,0.943159,0.277745,1.0,0,0.75178,1.039548,5
Hyderabad,Shamshabad,3.0,0.859613,0.734787,0.364733,0.533877,0.605616,0.887499,0.0,1.0,1,0.598457,1.360937,7
Hyderabad,Shamshabad,3.0,0.795532,0.878212,0.473205,0.511101,0.475002,0.764565,0.023701,1.0,0,0.873321,1.138676,3
Hyderabad,Shamshabad,3.0,0.922041,1.313642,0.442315,0.493779,0.566086,0.997199,0.105096,0.965482,0,0.872408,0.761242,1
Hyderabad,Shamshabad,3.0,0.797947,0.629806,0.448901,0.36913,0.710505,0.832631,0.074035,0.002376,1,0.467165,1.587788,7
Hyderabad,Shamshabad,3.0,0.894678,0.767182,0.504919,0.349717,0.68141,0.792957,0.265051,0.0,1,0.596567,1.30347,6
Hyderabad,Shamshabad,3.0,0.936228,0.705967,0.526618,0.379314,0.619773,0.716977,0.162425,0.0,1,0.600674,1.416496,6
Hyderabad,Shamshabad,3.0,0.939347,1.049673,0.315113,0.292362,0.289198,0.80327,0.146077,1.0,0,0.770018,0.952676,5
Hyderabad,Shamshabad,3.0,0.9581,0.630117,0.43954,0.323263,0.393756,0.856787,0.21565,1.0,1,0.573051,1.587004,7
Hyderabad,Shamshabad,3.0,0.913663,1.019543,0.452386,0.342198,0.415261,0.785509,0.190223,0.948534,0,0.930862,0.980831,5
Hyderabad,Shamshabad,3.0,0.956121,1.014026,0.441903,0.382376,0.756995,0.776763,0.216455,0.987796,0,0.865204,0.986167,5
Hyderabad,Shamshabad,3.0,0.924924,0.986281,0.490067,0.396114,0.713923,0.797594,0.237488,0.967566,0,0.929645,1.013909,4
Hyderabad,Shamshabad,3.0,0.895812,0.960754,0.339541,0.386815,0.668204,0.788985,0.223045,0.946259,0,0.992109,1.040848,4
Hyderabad,Shamshabad,3.0,1.0,0.877732,0.707397,0.762056,0.732822,0.795589,0.174814,1.0,0,0.809768,1.139299,5
Hyderabad,Shamshabad,3.0,1.0,1.066778,0.630757,0.713191,0.707805,0.721664,0.228872,0.961256,0,0.962012,0.937401,4
Hyderabad,Shamshabad,3.0,1.0,0.6527,0.605207,0.654404,0.750166,0.734033,0.228279,1.0,1,0.513044,1.532096,7
Hyderabad,Shamshabad,3.0,0.968063,0.834744,0.444133,0.883891,0.123727,0.832528,0.281631,0.516799,0,0.945228,1.19797,5
Hyderabad,Shamshabad,3.0,0.875085,0.967162,0.527666,0.901942,0.038127,0.991084,0.249231,0.5006,0,0.911524,1.033952,3
Hyderabad,Shamshabad,3.0,0.965741,0.699116,0.591052,0.883207,0.022785,0.89859,0.253999,0.585934,1,0.565261,1.430376,7
Hyderabad,Shamshabad,3.0,0.892829,0.675503,0.530748,0.722617,0.342957,0.841642,0.593739,0.492926,1,0.703772,1.480377,6
Hyderabad,Shamshabad,3.0,0.997452,0.604309,0.487546,0.697241,0.328818,0.797617,0.578256,0.477354,1,0.508903,1.654779,7
Hyderabad,Shamshabad,3.0,0.92956,0.902435,0.542699,0.643437,0.295305,0.79764,0.607668,0.571056,0,0.811842,1.108111,3
Hyderabad,Shamshabad,3.0,0.858495,0.821979,0.633677,0.697571,0.673918,0.547992,0.704972,1.0,0,0.927939,1.216575,5
Hyderabad,Shamshabad,3.0,0.7928,0.950572,0.690571,0.686981,0.769692,0.650128,0.734868,0.898991,0,1.05354,1.051997,2
Hyderabad,Shamshabad,3.0,0.872168,1.205103,0.612118,0.667236,0.838247,0.642001,0.716446,0.967731,0,1.087328,0.829804,1
Hyderabad,Shamshabad,3.0,0.945073,0.761002,0.546132,0.545652,0.369451,0.211176,0.958381,0.541718,1,0.629757,1.314055,6
Hyderabad,Shamshabad,3.0,0.955183,0.723333,0.487204,0.672445,0.231419,0.131093,0.987684,0.434318,1,0.667476,1.382486,6
Hyderabad,Shamshabad,3.0,0.936316,1.037907,0.507753,0.588353,0.31909,0.154904,0.997044,0.544156,0,0.97323,0.963477,2
Hyderabad,Shamshabad,3.0,0.863948,1.100763,0.535775,0.507844,0.49632,0.22312,0.748039,0.385654,0,0.926388,0.90846,4
Hyderabad,Shamshabad,3.0,0.964202,0.981302,0.452198,0.413174,0.563549,0.329929,0.630595,0.499199,0,0.964046,1.019053,5
Hyderabad,Shamshabad,3.0,0.920963,0.924054,0.54644,0.4406,0.439197,0.321776,0.635854,0.476008,0,0.898942,1.082186,5
Hyderabad,HITEC City,1.0,0.56788,0.868008,0.376691,0.261311,0.357079,0.510662,0.076024,0.0,0,0.604644,1.152062,4
Hyderabad,HITEC City,1.0,0.503367,0.821866,0.469535,0.207418,0.247687,0.64444,0.144586,0.035927,0,0.665585,1.216742,5
Hyderabad,HITEC City,1.0,0.441388,0.788344,0.429615,0.320413,0.206388,0.574298,0.046405,0.0,0,0.675827,1.26848,5
Hyderabad,HITEC City,1.0,0.495336,0.899573,0.330871,0.25009,0.17738,0.489883,0.071762,0.0,0,0.815291,1.111637,4
Hyderabad,HITEC City,1.0,0.39921,0.794748,0.379168,0.206998,0.213434,0.620889,0.133428,0.0,0,0.846281,1.258259,4
Hyderabad,HITEC City,1.0,0.466637,0.855879,0.329812,0.310446,0.218362,0.637257,0.115929,0.024302,0,0.760571,1.168388,3
Hyderabad,HITEC City,1.0,0.518354,0.544277,0.380441,0.314999,0.209262,0.31117,0.424005,0.941333,1,0.442881,1.837297,7
Hyderabad,HITEC City,1.0,0.463829,0.725549,0.439911,0.330396,0.202403,0.404607,0.331365,1.0,0,0.642922,1.378265,5
Hyderabad,HITEC City,1.0,0.42903,0.888528,0.325348,0.354445,0.314214,0.430392,0.407068,0.999695,0,0.742405,1.125455,1
Hyderabad,HITEC City,1.0,0.507269,0.716272,0.294995,0.219254,0.328098,0.46522,0.303921,0.876207,0,0.541714,1.396117,1
Hyderabad,HITEC City,1.0,0.367249,0.548536,0.371161,0.336525,0.342233,0.396155,0.272775,1.0,1,0.458092,1.823032,6
Hyderabad,HITEC City,1.0,0.453508,0.810758,0.315138,0.282715,0.338988,0.500728,0.238918,0.938321,0,0.640442,1.233412,4
Hyderabad,HITEC City,1.0,0.439695,0.836392,0.61903,0.503024,0.448207,0.527569,0.0784,1.0,0,0.622455,1.195611,4
Hyderabad,HITEC City,1.0,0.399492,0.787404,0.564292,0.402332,0.419304,0.578487,0.099344,0.9329,0,0.713727,1.269994,2
Hyderabad,HITEC City,1.0,0.469913,0.928987,0.532876,0.512614,0.335038,0.530764,0.096249,1.0,0,0.787039,1.07644,4
Hyderabad,HITEC City,1.0,0.422545,0.822693,0.722341,0.665769,0.79772,0.481024,0.0353,1.0,0,0.734246,1.215519,1
Hyderabad,HITEC City,1.0,0.499393,0.878124,0.68439,0.719804,0.736667,0.529939,0.149915,1.0,0,0.747059,1.138791,1
Hyderabad,HITEC City,1.0,0.481453,0.470727,0.677919,0.669753,0.819232,0.509084,0.084925,1.0,1,0.389222,2.124369,7
Hyderabad,HITEC City,1.0,0.55374,0.32894,0.780069,0.600034,0.874331,0.220192,0.170818,0.0,1,0.328617,3.040057,7
Hyderabad,HITEC City,1.0,0.486279,0.583886,0.704401,0.573664,0.820646,0.233506,0.149486,0.078771,0,0.591569,1.71266,3
Hyderabad,HITEC City,1.0,0.370134,0.642986,0.643181,0.546856,0.829206,0.283449,0.147863,0.0,0,0.617872,1.555242,4
Hyderabad,HITEC City,1.0,0.450291,0.662559,0.547971,0.420954,0.596834,0.496592,0.138177,1.0,0,0.576211,1.509296,4
Hyderabad,HITEC City,1.0,0.55914,0.681372,0.558706,0.423282,0.679984,0.5135,0.179709,1.0,0,0.632032,1.467624,3
Hyderabad,HITEC City,1.0,0.500109,0.902367,0.502027,0.483888,0.729444,0.474693,0.166805,0.969286,0,0.610743,1.108195,1
Hyderabad,HITEC City,1.0,0.444399,0.722903,0.665754,0.504049,0.978485,0.276187,0.097302,0.973239,0,0.528061,1.38331,2
Hyderabad,HITEC City,1.0,0.429809,0.748373,0.69505,0.537039,0.805749,0.323771,0.076742,1.0,0,0.567511,1.33623,5
Hyderabad,HITEC City,1.0,0.428327,0.542655,0.812445,0.576308,0.958972,0.341598,0.089055,0.940782,1,0.369898,1.842789,6
Hyderabad,HITEC City,1.0,0.466133,0.728324,0.867094,0.813193,0.811426,0.470609,0.252765,1.0,0,0.554092,1.373013,4
Hyderabad,HITEC City,1.0,0.492328,0.634163,0.901161,0.79941,0.830893,0.423941,0.225556,1.0,0,0.678692,1.576878,1
Hyderabad,HITEC City,1.0,0.425972,0.630478,0.880198,0.650028,0.859441,0.491911,0.230071,1.0,0,0.483304,1.586095,4
Hyderabad,HITEC City,1.0,0.405754,0.782317,0.776255,1.0,0.426586,0.692476,0.133525,0.517321,0,0.59163,1.278253,3
Hyderabad,HITEC City,1.0,0.520014,0.469596,0.84991,0.958581,0.400898,0.758394,0.242789,0.553225,1,0.432195,2.129485,6
Hyderabad,HITEC City,1.0,0.419394,0.667835,0.799393,1.0,0.476029,0.73656,0.290888,0.488708,0,0.60587,1.497373,4
Hyderabad,HITEC City,1.0,0.430517,0.9279,0.70317,0.788622,0.38295,0.556942,0.400419,0.476456,0,0.666348,1.077702,1
Hyderabad,HITEC City,1.0,0.440541,0.537463,0.794519,0.764008,0.355197,0.704987,0.407027,0.547836,1,0.379576,1.860588,7
Hyderabad,HITEC City,1.0,0.510555,0.82654,0.67777,0.822581,0.438549,0.469823,0.442664,0.522393,0,0.638065,1.209861,1
Hyderabad,HITEC City,1.0,0.534482,0.570678,0.773376,0.703774,0.743451,0.39657,0.683284,0.912838,0,0.652278,1.752299,3
Hyderabad,HITEC City,1.0,0.528286,0.751779,0.872391,0.78613,0.805075,0.259584,0.709842,1.0,0,0.636672,1.330176,1
Hyderabad,HITEC City,1.0,0.565785,0.414615,0.823928,0.895735,0.780961,0.301738,0.677996,1.0,1,0.456263,2.41187,7
Hyderabad,HITEC City,1.0,0.431377,0.49326,0.502744,0.625679,0.340358,0.19522,0.878399,0.457646,1,0.601211,2.027325,7
Hyderabad,HITEC City,1.0,0.3927,0.826931,0.498193,0.636567,0.380136,0.250406,0.859337,0.501448,0,0.832488,1.209289,4
Hyderabad,HITEC City,1.0,0.433861,0.519468,0.593761,0.605146,0.34802,0.225228,0.930554,0.532085,1,0.567231,1.925042,6
Hyderabad,HITEC City,1.0,0.426621,0.78845,0.514673,0.578214,0.483416,0.250085,0.594351,1.0,0,0.823884,1.26831,1
Hyderabad,HITEC City,1.0,0.44052,0.738786,0.443855,0.647152,0.478796,0.182427,0.647949,0.997603,0,0.784699,1.353571,2
Hyderabad,HITEC City,1.0,0.465343,0.826463,0.47915,0.57994,0.508049,0.241726,0.715874,0.993178,0,0.825675,1.209974,1
Hyderabad,HITEC City,2.0,0.533747,0.322927,0.435967,0.331491,0.279816,0.568421,0.122082,0.075137,1,0.299744,3.096667,7
Hyderabad,HITEC City,2.0,0.574469,0.563989,0.497832,0.186883,0.290879,0.577462,0.0,0.0,0,0.372506,1.773081,5
Hyderabad,HITEC City,2.0,0.51107,0.356366,0.414377,0.17746,0.299545,0.648779,0.053816,0.06935,1,0.329155,2.806094,6
Hyderabad,HITEC City,2.0,0.463171,0.314619,0.358726,0.190991,0.224974,0.425097,0.066363,0.0,1,0.290712,3.178436,6
Hyderabad,HITEC City,2.0,0.525178,0.51745,0.357561,0.277155,0.219791,0.49693,0.048196,0.0,0,0.477161,1.932551,4
Hyderabad,HITEC City,2.0,0.481151,0.513913,0.290672,0.146577,0.179663,0.509603,0.068252,0.009203,0,0.407125,1.945852,5
Hyderabad,HITEC City,2.0,0.548306,0.539508,0.413129,0.260676,0.220356,0.408287,0.339303,1.0,0,0.477276,1.853538,5
Hyderabad,HITEC City,2.0,0.52586,0.407577,0.411816,0.253701,0.164077,0.483273,0.312139,0.996803,1,0.359444,2.453519,6
Hyderabad,HITEC City,2.0,0.514481,0.548182,0.340975,0.343264,0.220846,0.541856,0.249611,1.0,0,0.68232,1.824208,2
Hyderabad,HITEC City,2.0,0.519751,0.408845,0.325939,0.381951,0.314661,0.442568,0.190541,0.983425,1,0.393884,2.44591,7
Hyderabad,HITEC City,2.0,0.474997,0.387903,0.304935,0.2374,0.321105,0.471127,0.19199,1.0,1,0.284493,2.577959,7
Hyderabad,HITEC City,2.0,0.486893,0.545728,0.275892,0.299057,0.331726,0.497647,0.373311,0.968155,0,0.501616,1.832412,4
Hyderabad,HITEC City,2.0,0.459685,0.48613,0.455673,0.540573,0.299041,0.479818,0.062637,1.0,0,0.329609,2.05706,2
Hyderabad,HITEC City,2.0,0.430206,0.472661,0.573853,0.506791,0.431492,0.473975,0.194437,0.984828,0,0.465596,2.115677,3
Hyderabad,HITEC City,2.0,0.394511,0.342485,0.516363,0.476727,0.501673,0.522773,0.037461,1.0,1,0.280508,2.919828,6
